bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
ANSURI_fem_1205,78.76,169.96,38.0,99.28,89.79,105.61,108.88,65.52,41.36,38.26,22.06,26.62,16.28,15.52,61.88,28.08,83.52,39.28,42.62,26.28,54.73
ANSURI_fem_1206,53.49,164.51,33.21,80.88,67.01,90.14,92.42,56.9,36.08,32.95,20.11,23.17,14.42,13.44,51.29,22.91,78.39,41.64,40.05,21.24,54.25
ANSURI_fem_1207,65.05,162.64,35.7,82.58,73.64,101.48,102.81,64.17,40.24,38.62,22.07,24.71,15.21,14.84,52.73,23.68,78.86,37.99,39.31,21.19,55.58
ANSURI_fem_1208,66.55,158.56,36.9,96.85,83.08,100.49,109.12,60.16,37.47,36.51,21.13,25.98,15.47,14.89,53.25,23.27,75.48,37.25,38.79,25.01,55.23
ANSURI_fem_1209,56.84,157.23,33.8,85.53,70.52,94.31,101.41,57.43,38.33,35.72,20.66,25.64,14.67,14.29,50.71,22.27,73.32,40.79,36.41,20.91,53.0
ANSURI_fem_1210,56.53,167.12,33.74,83.26,68.82,90.79,100.69,55.44,36.1,34.1,19.76,24.23,14.3,15.43,54.69,24.26,81.78,41.0,41.66,22.56,54.39
ANSURI_fem_1211,81.48,174.85,39.94,98.12,87.08,106.64,111.9,64.75,42.02,37.79,21.54,28.57,15.91,16.17,57.7,26.32,82.76,40.98,41.41,25.96,59.57
ANSURI_fem_1212,58.88,157.16,35.44,86.81,82.94,92.35,103.3,55.89,39.13,34.31,20.78,24.54,14.63,14.89,55.97,24.91,77.28,38.46,37.71,23.07,55.53
ANSURI_fem_1213,65.61,169.93,36.72,90.65,77.98,99.31,101.14,57.67,38.44,35.57,20.32,24.61,15.0,14.64,54.03,23.34,78.93,41.99,40.52,22.9,56.29
ANSURI_fem_1214,60.65,159.05,36.23,89.01,79.91,94.96,101.21,57.96,38.08,36.01,20.66,26.05,15.18,14.5,51.4,23.11,76.1,37.02,38.29,23.61,55.14
ANSURI_fem_1215,65.52,175.03,37.22,91.87,81.49,92.89,105.18,52.44,35.23,35.38,20.24,24.54,16.31,14.88,60.21,26.08,82.54,44.44,41.3,25.02,57.24
ANSURI_fem_1216,63.62,161.48,37.68,93.78,82.18,97.49,107.54,56.06,36.54,34.05,20.42,26.2,15.42,15.48,54.62,23.97,77.9,37.13,39.59,24.73,56.57
ANSURI_fem_1217,54.64,152.39,34.5,81.93,71.77,95.97,100.47,57.6,37.39,33.99,19.65,24.37,14.3,15.44,49.97,22.16,72.17,37.68,35.21,21.53,56.31
ANSURI_fem_1218,57.71,166.03,34.91,84.06,71.22,94.46,99.47,55.62,36.19,33.22,19.7,23.88,14.44,14.34,56.61,25.51,80.64,39.67,41.51,21.88,55.15
ANSURI_fem_1219,55.91,155.93,34.7,87.52,78.87,93.6,99.77,54.06,35.66,34.13,19.82,24.02,15.44,14.42,50.76,21.98,72.27,37.16,37.5,22.78,53.83
ANSURI_fem_1220,78.22,164.38,38.85,105.58,101.12,106.52,108.69,62.99,39.08,35.46,20.72,25.63,15.44,14.63,53.05,23.42,76.52,41.05,40.13,29.06,55.09
ANSURI_fem_1221,73.29,166.49,37.8,94.99,83.88,104.01,106.54,64.7,40.5,37.98,20.79,27.05,15.79,13.9,54.62,25.32,80.51,38.74,42.15,24.47,56.45
ANSURI_fem_1222,48.7,148.6,34.3,85.01,71.97,87.72,96.37,52.48,33.27,32.95,18.64,24.43,13.84,12.79,48.07,20.64,68.73,35.59,34.53,22.73,54.74
ANSURI_fem_1223,79.05,168.71,38.09,93.06,85.34,111.71,109.02,68.46,42.46,37.37,21.52,25.96,15.88,15.09,56.65,25.07,79.57,40.21,40.02,23.4,55.87
ANSURI_fem_1224,55.6,155.66,36.19,88.73,73.7,92.79,100.93,54.74,34.88,34.09,21.01,24.82,15.52,14.6,49.73,22.47,73.58,37.63,37.68,23.06,54.32
ANSURI_fem_1225,66.14,168.88,36.83,90.5,82.48,99.13,104.31,56.19,37.87,35.88,21.61,25.71,16.12,15.52,57.59,25.37,80.62,41.31,39.57,22.09,53.9
ANSURI_fem_1226,59.46,153.6,34.99,90.52,87.16,97.66,95.32,58.5,36.79,34.88,19.65,25.04,14.23,12.75,49.29,22.12,70.49,36.33,36.64,24.25,54.14
ANSURI_fem_1227,64.62,172.42,36.4,90.4,81.79,96.86,102.58,54.03,37.21,33.13,20.77,23.73,15.54,13.6,60.26,25.65,82.26,42.76,41.32,22.74,54.17
ANSURI_fem_1228,50.73,164.57,33.63,83.54,70.27,88.22,95.23,51.5,32.82,29.97,18.49,22.48,14.1,14.12,54.32,24.56,80.47,38.91,40.73,21.57,53.47
ANSURI_fem_1229,53.91,156.8,34.61,83.98,76.74,92.25,97.21,54.14,36.38,32.43,19.74,23.63,14.69,13.98,50.4,22.13,74.26,37.18,37.4,22.26,52.8
ANSURI_fem_1230,51.2,155.31,34.65,87.18,70.44,87.44,97.17,52.47,34.89,34.51,19.56,25.21,14.2,14.24,51.19,22.22,76.19,36.43,38.64,22.72,52.78
ANSURI_fem_1231,68.24,166.74,37.4,94.65,77.05,96.25,104.29,60.0,40.5,38.79,20.92,27.4,16.72,14.95,59.39,26.5,83.61,38.22,42.47,25.58,55.28
ANSURI_fem_1232,56.27,154.78,35.17,88.95,73.77,93.25,98.52,56.54,37.45,35.2,20.11,24.73,14.63,13.81,47.78,21.54,72.39,38.07,36.25,23.55,55.31
ANSURI_fem_1233,60.82,165.74,34.22,87.29,71.94,99.6,98.53,58.84,37.22,33.4,19.99,23.54,14.74,14.77,53.19,22.99,79.05,39.46,38.82,23.28,54.41
ANSURI_fem_1234,72.94,160.3,37.06,99.94,87.26,104.96,108.23,63.25,39.73,38.12,22.54,27.51,15.83,14.13,53.74,22.42,75.43,38.63,38.14,26.68,55.31
ANSURI_fem_1235,73.66,166.79,35.49,93.98,80.66,105.24,103.76,65.03,42.97,40.39,21.99,25.11,14.28,14.31,55.14,23.44,79.08,39.61,41.2,25.08,56.67
ANSURI_fem_1236,69.16,164.64,36.83,92.75,82.97,103.61,107.93,60.38,39.35,35.6,20.86,25.46,15.45,15.38,53.0,23.07,77.27,41.24,38.2,24.14,53.21
ANSURI_fem_1237,61.45,158.8,35.17,88.96,80.02,98.75,103.17,58.74,37.03,34.74,19.43,24.96,14.25,14.37,51.82,22.09,73.21,40.01,37.35,23.13,54.12
ANSURI_fem_1238,61.03,161.59,37.03,92.77,76.93,93.7,102.94,57.45,36.04,36.11,20.84,25.35,15.56,14.42,54.62,23.82,78.63,37.79,40.6,23.63,54.35
ANSURI_fem_1239,72.89,168.5,36.78,91.26,83.6,104.78,103.24,61.11,41.97,39.63,23.13,26.94,15.5,13.98,55.04,24.33,78.24,40.92,39.93,23.36,56.24
ANSURI_fem_1240,55.43,157.71,34.65,86.08,74.84,93.47,95.43,55.92,36.88,33.94,19.47,23.99,14.57,13.94,52.91,23.81,75.13,36.32,36.44,22.59,55.72
ANSURI_fem_1241,60.92,162.81,35.46,87.55,75.24,96.63,101.09,58.58,38.25,35.7,20.91,24.35,14.53,14.59,52.75,23.22,76.38,40.05,37.84,21.81,54.95
ANSURI_fem_1242,58.78,157.4,36.44,90.94,80.5,95.33,99.64,54.69,36.45,34.86,20.14,23.65,13.92,13.48,53.54,24.23,72.67,36.94,35.85,24.12,55.58
ANSURI_fem_1243,58.79,162.86,34.23,85.55,74.47,97.46,97.22,58.36,34.91,34.96,19.85,24.2,14.63,14.17,53.46,23.32,78.7,38.0,40.22,23.03,53.72
ANSURI_fem_1244,68.96,167.06,37.97,95.03,86.21,99.93,108.49,56.85,37.14,35.93,20.58,28.41,16.01,14.94,55.94,24.92,81.67,39.14,39.76,25.37,56.46
ANSURI_fem_1245,55.38,157.95,35.71,86.09,70.27,88.98,94.49,55.83,38.42,36.55,21.32,24.54,15.28,13.29,53.81,24.92,76.32,36.98,38.42,23.29,54.5
ANSURI_fem_1246,63.13,166.48,34.87,87.69,76.91,99.45,98.16,59.36,37.52,35.67,21.3,23.5,14.59,13.95,55.47,24.14,80.21,40.41,38.96,23.04,55.57
ANSURI_fem_1247,58.14,153.72,36.68,99.6,83.3,89.67,107.47,52.65,34.22,32.54,19.68,24.02,14.98,15.54,48.51,21.34,70.08,39.32,35.65,26.96,54.24
ANSURI_fem_1248,58.94,158.19,35.41,89.94,71.61,92.14,102.56,56.14,39.19,34.85,19.9,26.97,15.43,14.87,55.03,24.98,76.65,38.17,38.61,24.83,56.01
ANSURI_fem_1249,58.8,151.49,35.21,90.05,79.23,97.35,100.1,58.44,37.45,34.79,21.02,25.78,15.08,14.14,48.44,21.59,68.17,35.8,34.9,24.93,56.1
ANSURI_fem_1250,61.44,166.05,35.5,86.91,74.81,98.08,101.54,57.83,35.89,33.78,19.82,25.07,14.93,14.31,55.17,24.48,79.31,40.16,39.2,22.81,55.2
ANSURI_fem_1251,54.29,157.88,34.6,84.16,71.59,92.28,96.8,53.56,37.92,36.26,20.07,23.07,13.81,14.19,52.05,21.6,72.91,39.4,34.88,21.13,53.53
ANSURI_fem_1252,60.39,161.51,34.54,87.74,78.13,97.72,99.87,57.57,36.81,34.21,20.65,23.93,15.19,14.15,54.61,24.46,78.63,37.19,39.93,23.35,56.52
ANSURI_fem_1253,51.87,169.37,33.76,83.54,72.21,87.61,96.96,47.87,31.86,30.76,18.75,23.17,15.08,14.47,57.39,25.42,81.39,42.45,40.57,21.3,53.95
ANSURI_fem_1254,70.77,171.29,37.45,94.69,76.77,99.67,109.24,59.42,38.95,37.64,22.61,25.9,16.45,16.9,54.89,24.35,80.78,43.13,40.85,25.17,56.45
ANSURI_fem_1255,59.15,159.13,36.35,84.78,78.11,94.62,99.66,57.2,37.96,35.72,20.82,25.88,16.18,15.23,53.78,24.88,75.72,37.47,37.77,21.55,56.32
ANSURI_fem_1256,66.09,171.85,36.62,94.01,82.71,95.38,105.17,54.53,37.03,35.58,21.3,25.85,15.92,15.36,56.74,23.93,80.58,42.39,40.09,22.74,56.08
ANSURI_fem_1257,55.42,167.56,34.66,78.98,67.07,92.57,97.92,54.8,35.83,33.82,20.12,23.88,14.5,15.7,55.5,24.45,81.77,41.5,41.06,21.38,54.26
ANSURI_fem_1258,64.88,165.03,36.86,87.74,79.53,98.55,105.07,59.0,39.27,36.56,20.05,26.63,15.21,15.71,57.29,25.97,81.98,37.39,40.81,22.92,54.43
ANSURI_fem_1259,76.63,171.62,38.28,96.02,90.84,106.3,110.71,61.28,39.14,36.13,21.77,27.53,17.02,15.77,57.47,25.2,83.91,40.42,41.83,25.58,53.97
ANSURI_fem_1260,60.59,159.11,33.55,89.75,74.16,97.75,100.91,58.68,38.44,37.02,21.86,24.53,14.67,15.07,49.23,22.0,74.64,39.86,37.58,23.35,53.75
ANSURI_fem_1261,58.09,164.7,34.57,86.34,74.4,92.03,100.75,57.0,35.35,34.54,20.91,25.47,15.23,14.7,56.88,26.0,84.2,37.58,41.37,22.32,54.57
ANSURI_fem_1262,53.68,158.12,34.33,82.67,73.26,93.16,99.46,55.95,34.75,31.54,19.53,24.48,14.53,15.19,50.33,22.96,74.83,36.94,37.89,20.5,55.36
ANSURI_fem_1263,44.33,157.22,32.44,77.45,62.01,83.64,90.67,49.97,33.86,31.59,19.78,22.82,14.28,13.35,51.56,22.45,76.42,38.2,37.77,18.2,52.34
ANSURI_fem_1264,59.01,163.85,35.76,87.43,75.34,95.63,100.29,56.39,36.94,33.3,19.9,24.42,14.64,14.01,55.44,24.96,79.79,37.22,38.99,21.94,55.07
ANSURI_fem_1265,52.91,160.58,33.58,82.2,69.34,92.42,94.82,54.96,34.86,34.91,20.16,23.89,14.18,12.81,53.55,23.03,77.19,37.58,38.02,19.74,51.65
ANSURI_fem_1266,80.91,167.43,39.32,101.24,96.34,104.18,112.74,64.47,43.59,39.83,22.07,28.9,16.22,15.66,58.33,26.23,80.85,40.72,42.02,26.42,56.17
ANSURI_fem_1267,45.3,146.24,32.91,79.1,73.85,86.64,93.47,51.3,32.98,31.09,18.35,22.81,13.94,13.77,48.28,21.81,67.39,34.79,33.66,20.96,53.27
ANSURI_fem_1268,63.87,159.44,36.93,90.0,80.56,100.57,101.73,60.26,38.67,34.79,20.44,25.84,15.94,13.72,53.91,24.23,75.72,37.08,38.55,22.79,55.67
ANSURI_fem_1269,59.92,163.1,35.81,88.04,78.28,92.87,100.65,56.84,36.69,34.41,20.66,26.27,15.52,14.3,57.4,26.23,81.27,37.2,41.47,22.79,57.18
ANSURI_fem_1270,63.55,153.95,35.36,93.3,86.63,101.34,100.96,59.47,39.65,37.14,19.97,25.04,14.92,13.79,49.98,22.56,72.6,37.04,38.44,25.1,51.47
ANSURI_fem_1271,71.06,159.07,37.42,100.15,88.8,105.33,104.65,62.11,37.73,36.99,21.79,25.57,15.26,13.39,50.45,20.87,72.6,40.08,38.06,27.15,56.38
ANSURI_fem_1272,54.62,163.32,35.37,84.34,73.19,88.45,99.59,53.68,35.25,33.75,19.51,24.1,14.62,14.72,58.56,26.38,83.03,37.28,42.98,22.34,52.81
ANSURI_fem_1273,50.86,164.15,33.76,79.64,68.52,90.69,96.72,51.28,33.26,31.26,19.8,22.19,14.13,15.48,53.17,23.57,77.68,39.52,39.3,19.91,55.41
ANSURI_fem_1274,56.89,163.6,34.36,81.18,70.43,94.57,97.25,56.6,36.71,36.17,20.7,25.33,15.15,14.31,53.39,23.37,78.33,39.07,39.03,20.3,53.42
ANSURI_fem_1275,55.61,155.48,34.95,83.54,74.44,94.72,99.66,55.35,35.94,36.26,21.47,25.68,15.65,15.14,52.61,23.98,74.6,36.15,36.93,21.09,52.93
ANSURI_fem_1276,58.03,166.64,35.0,86.08,71.52,94.34,99.71,55.29,34.79,35.89,20.69,23.88,14.52,14.17,55.11,24.8,81.54,39.25,40.25,21.59,54.26
ANSURI_fem_1277,59.29,167.49,35.99,88.52,70.62,93.01,99.1,56.17,35.46,35.12,21.23,23.97,14.86,15.03,52.78,23.34,79.41,40.77,38.76,23.62,57.65
ANSURI_fem_1278,64.45,167.12,36.41,92.26,83.01,97.68,102.24,57.36,36.28,35.74,20.49,23.81,14.21,14.1,56.84,24.97,81.47,39.04,41.0,24.11,55.23
ANSURI_fem_1279,62.18,161.25,36.66,97.51,73.34,95.23,105.94,56.7,36.25,34.58,19.81,25.14,14.41,14.14,51.61,21.69,73.97,40.25,37.65,26.06,56.91
ANSURI_fem_1280,67.85,163.9,37.86,95.31,89.35,98.87,110.01,57.76,37.49,35.78,20.55,25.6,15.23,15.94,53.55,22.91,76.33,39.61,37.87,23.42,56.83
ANSURI_fem_1281,62.79,154.51,38.7,96.35,90.16,98.36,102.59,58.34,37.34,33.31,19.27,25.13,14.53,13.41,51.34,23.62,74.34,36.5,38.63,25.48,56.06
ANSURI_fem_1282,51.5,146.24,33.87,87.04,71.07,92.5,97.66,54.72,36.24,35.51,20.58,24.41,14.62,12.98,47.25,20.59,66.71,36.03,33.71,22.6,51.86
ANSURI_fem_1283,69.62,167.03,35.62,94.01,79.45,99.43,109.47,60.88,39.43,37.62,21.32,26.31,15.47,15.51,54.91,23.72,78.98,42.27,40.97,25.19,53.41
ANSURI_fem_1284,56.66,171.79,35.59,84.84,70.6,87.98,101.05,53.29,34.73,33.03,19.86,24.89,15.17,15.75,59.3,26.21,87.89,39.81,43.64,22.55,55.87
ANSURI_fem_1285,58.0,162.84,34.7,89.9,77.03,92.05,97.63,54.36,36.33,33.5,20.3,25.26,15.49,13.39,51.27,23.96,77.97,40.71,38.91,24.33,52.94
ANSURI_fem_1286,68.93,172.93,37.73,93.6,79.59,96.7,109.8,56.95,38.07,36.04,21.47,25.34,16.47,15.91,59.93,26.09,84.38,42.09,41.34,24.09,56.56
ANSURI_fem_1287,71.14,166.25,34.86,95.39,86.19,103.92,104.03,62.39,39.82,37.0,20.82,25.41,15.47,14.86,58.59,26.75,83.03,38.77,42.81,25.85,54.63
ANSURI_fem_1288,67.5,153.46,38.43,102.17,90.65,101.05,110.01,60.5,37.21,33.92,19.3,25.26,15.23,13.86,51.0,21.77,70.55,37.42,36.21,27.75,57.43
ANSURI_fem_1289,56.58,165.8,35.11,84.54,71.23,92.65,100.53,54.7,34.61,33.1,19.94,23.86,15.01,15.42,53.48,23.41,78.45,41.57,39.99,21.62,54.92
ANSURI_fem_1290,63.88,160.86,36.79,95.34,82.52,99.15,105.26,57.9,35.56,34.35,19.74,24.72,15.02,14.1,52.85,22.68,75.67,38.95,37.79,24.72,54.28
ANSURI_fem_1291,61.8,160.4,35.65,96.99,76.68,96.78,105.46,55.84,35.88,33.5,20.42,24.6,16.16,14.28,55.67,24.4,78.46,37.46,39.09,25.75,55.31
ANSURI_fem_1292,75.57,163.76,37.11,102.79,92.62,104.21,110.79,61.78,39.71,39.03,21.78,25.76,15.25,15.11,54.0,23.19,77.13,40.26,39.82,28.08,54.62
ANSURI_fem_1293,77.01,167.08,36.06,102.1,89.39,107.47,112.49,61.31,41.03,36.71,21.7,24.78,15.34,15.14,53.58,23.78,76.92,41.44,38.74,26.61,55.66
ANSURI_fem_1294,77.03,175.57,38.31,99.81,84.65,102.36,110.0,62.4,39.78,36.87,22.11,26.81,16.77,16.69,59.91,27.9,86.65,39.02,44.46,26.24,58.44
ANSURI_fem_1295,63.99,169.23,35.68,93.77,81.63,98.74,103.57,56.6,35.31,32.41,19.58,23.01,13.94,14.53,57.24,24.95,81.21,40.75,41.72,23.62,54.37
ANSURI_fem_1296,62.31,159.96,35.32,89.91,80.4,98.91,100.9,57.99,38.21,34.45,21.05,25.31,14.9,13.06,54.44,24.16,77.32,39.33,38.62,23.62,55.54
ANSURI_fem_1297,66.11,166.46,36.98,90.66,80.11,101.04,105.57,58.49,38.11,35.89,20.92,25.07,14.95,15.1,55.42,24.38,77.99,39.73,39.64,21.88,54.87
ANSURI_fem_1298,52.13,155.75,33.8,86.91,75.25,90.11,97.97,52.79,35.04,31.93,19.02,24.0,14.21,14.46,51.18,22.13,75.52,35.65,39.05,22.6,54.48
ANSURI_fem_1299,52.53,160.69,33.89,80.99,70.58,90.27,95.79,53.53,36.22,34.44,20.75,23.02,14.15,14.29,49.6,21.47,74.79,38.67,36.81,20.5,54.47
ANSURI_fem_1300,57.87,157.34,35.42,86.65,77.62,95.09,100.81,55.48,35.12,35.47,20.99,24.45,14.9,14.64,54.36,23.59,72.9,36.65,37.58,23.28,56.46
ANSURI_fem_1301,69.11,160.13,36.5,97.08,89.49,102.12,104.12,62.22,39.95,35.76,20.09,24.31,15.28,15.16,53.49,23.74,74.68,38.67,38.13,26.27,55.13
ANSURI_fem_1302,55.25,166.98,33.75,80.69,69.72,90.79,94.98,54.88,36.23,35.09,20.11,24.21,14.21,13.37,56.41,25.31,83.49,37.19,43.15,20.92,56.16
ANSURI_fem_1303,57.32,167.83,34.25,84.75,71.96,91.88,100.26,53.93,37.03,34.98,20.51,24.18,14.21,15.51,55.09,24.38,80.3,40.82,39.8,21.06,54.28
ANSURI_fem_1304,66.18,163.05,38.2,93.59,77.77,97.76,109.15,58.33,38.23,36.8,20.87,27.13,15.7,15.73,54.69,25.0,77.76,38.96,39.36,24.91,54.44
ANSURI_fem_1305,49.75,161.89,34.63,80.39,63.55,84.86,93.02,51.43,34.22,33.75,20.51,23.93,15.36,12.67,57.58,25.78,80.51,36.9,40.15,21.54,54.62
ANSURI_fem_1306,66.61,166.44,38.0,94.99,81.76,95.37,106.26,57.43,37.59,37.21,21.81,26.65,16.26,15.97,57.69,26.4,82.8,39.7,42.22,24.99,56.06
ANSURI_fem_1307,66.64,163.5,37.28,95.95,87.93,100.04,108.28,56.59,36.57,34.22,19.86,24.3,15.08,15.22,56.66,24.52,77.67,39.67,38.91,24.69,53.91
ANSURI_fem_1308,54.84,157.72,34.77,83.5,71.91,91.0,96.6,55.66,37.81,35.23,20.95,24.89,15.09,14.28,52.13,23.08,76.09,38.32,38.15,22.16,53.05
ANSURI_fem_1309,73.37,171.02,37.02,88.15,84.64,107.37,106.52,62.15,40.82,36.46,21.45,26.56,16.03,14.82,58.75,25.93,83.65,39.44,41.11,22.11,56.13
ANSURI_fem_1310,71.44,164.75,37.87,94.21,83.25,99.97,109.58,62.55,40.12,39.32,21.41,26.42,15.5,14.41,55.52,23.8,76.29,40.78,39.57,23.83,58.38
ANSURI_fem_1311,70.49,156.62,37.51,94.71,91.8,106.91,107.78,61.57,39.81,35.75,21.02,27.06,15.46,14.61,48.92,21.87,71.33,40.02,36.29,25.38,55.02
ANSURI_fem_1312,73.09,166.74,37.51,94.3,81.66,103.93,106.96,62.46,41.4,38.51,23.2,27.78,16.26,14.91,57.24,26.07,80.38,36.75,40.63,24.75,57.18
ANSURI_fem_1313,61.71,157.67,35.81,93.56,83.43,97.73,103.39,57.24,36.66,34.89,20.05,23.55,14.25,14.54,52.05,22.57,72.47,37.32,37.32,24.73,54.48
ANSURI_fem_1314,46.03,152.55,31.91,77.51,62.96,87.22,91.52,51.37,34.88,32.45,19.22,22.61,13.41,12.99,50.11,21.17,71.99,39.29,36.17,21.16,53.78
ANSURI_fem_1315,49.11,150.62,32.83,83.38,72.06,89.13,96.04,53.59,34.41,33.15,18.39,23.49,13.51,14.72,49.62,22.1,72.35,36.59,37.0,22.01,53.48
ANSURI_fem_1316,60.34,167.44,35.3,91.4,80.0,95.17,100.4,55.4,34.58,33.54,19.95,24.01,14.95,14.03,54.23,23.97,83.62,38.67,42.2,23.27,54.41
ANSURI_fem_1317,55.55,164.1,34.71,82.49,77.52,92.0,100.89,51.19,34.38,32.41,19.72,24.42,15.0,16.37,51.84,23.36,75.84,43.11,37.81,21.42,54.36
ANSURI_fem_1318,61.56,162.06,36.05,86.25,79.13,100.73,96.02,58.27,37.72,34.3,18.75,25.61,14.39,13.18,55.26,24.13,78.07,38.35,38.35,23.27,55.67
ANSURI_fem_1319,65.08,167.71,35.39,85.72,76.73,100.24,103.51,59.96,38.65,36.84,21.46,25.98,15.59,15.41,55.74,25.17,82.43,39.52,40.12,21.42,54.47
ANSURI_fem_1320,55.32,160.93,35.26,83.58,75.88,92.46,98.21,54.91,35.48,32.48,18.83,25.48,14.71,14.4,56.19,25.21,79.2,36.77,39.82,21.67,53.6
ANSURI_fem_1321,81.93,171.71,40.93,108.8,92.0,105.41,111.23,61.05,39.13,38.32,22.5,26.97,16.77,13.63,57.76,25.27,79.51,42.39,41.13,27.95,57.05
ANSURI_fem_1322,56.42,167.1,34.08,81.36,77.23,90.77,98.49,54.45,34.49,33.97,19.58,25.39,14.34,15.3,53.83,24.38,80.19,42.57,40.0,21.58,53.75
ANSURI_fem_1323,52.42,159.46,34.46,82.56,70.05,90.52,96.35,53.02,34.6,33.39,19.67,24.58,14.89,14.43,50.77,22.39,74.85,39.67,38.26,21.92,51.99
ANSURI_fem_1324,65.02,160.45,37.5,93.08,86.42,98.16,103.86,60.89,38.95,34.21,19.67,25.59,14.92,13.62,54.78,24.26,79.58,35.48,40.21,24.5,56.92
ANSURI_fem_1325,57.32,159.37,35.89,88.15,71.24,93.35,99.58,56.42,37.08,34.91,20.4,25.47,14.66,14.65,48.47,21.55,72.68,40.08,36.23,23.03,55.67
ANSURI_fem_1326,57.77,161.79,35.05,85.23,73.13,95.12,96.08,56.4,37.47,33.92,19.27,23.74,14.79,12.94,54.68,23.92,77.37,39.5,39.85,22.34,57.07
ANSURI_fem_1327,55.82,154.52,34.87,84.15,83.86,92.34,96.56,56.32,36.46,35.37,20.02,25.35,15.1,13.67,53.16,24.06,75.68,35.21,39.12,22.15,54.63
ANSURI_fem_1328,51.79,147.93,33.79,89.31,76.06,90.33,99.04,53.35,36.59,33.18,19.33,24.52,14.72,13.95,49.98,22.59,71.09,36.23,36.51,23.65,52.24
ANSURI_fem_1329,61.65,166.02,34.97,84.15,76.48,101.97,100.39,58.73,35.05,34.27,19.54,24.58,14.41,14.07,55.66,25.39,81.85,38.36,40.76,21.71,54.06
ANSURI_fem_1330,61.35,161.42,34.98,87.71,75.3,98.14,100.85,59.22,37.29,36.17,21.06,25.85,15.13,14.19,53.11,23.07,76.95,38.38,39.95,22.35,53.87
ANSURI_fem_1331,59.59,167.96,36.61,81.69,76.44,92.94,98.84,57.03,37.86,33.99,20.08,25.22,15.25,13.87,55.97,25.69,84.38,38.7,42.62,21.24,56.15
ANSURI_fem_1332,70.01,158.03,37.96,98.88,84.25,99.83,111.64,63.47,39.6,37.54,21.47,26.64,15.13,14.47,55.26,25.04,78.34,38.57,41.49,26.8,56.18
ANSURI_fem_1333,56.07,161.0,34.08,87.18,71.09,93.23,98.27,55.64,35.88,34.18,20.33,24.94,15.3,14.75,53.08,23.53,77.99,39.35,39.51,22.03,53.24
ANSURI_fem_1334,55.82,153.64,33.68,82.59,72.12,94.88,98.3,59.62,38.64,35.32,19.79,24.39,14.3,13.39,51.6,22.69,73.13,35.8,38.5,21.54,52.9
ANSURI_fem_1335,66.8,166.19,36.27,86.5,76.65,100.21,105.06,60.47,39.38,37.4,21.69,26.32,16.2,15.14,55.6,23.53,79.16,39.43,39.13,23.78,55.07
ANSURI_fem_1336,62.23,167.52,37.24,90.28,74.67,95.49,102.7,57.95,35.3,34.05,20.47,26.01,15.18,14.95,57.84,25.33,81.29,38.15,41.82,23.07,56.22
ANSURI_fem_1337,57.48,163.17,34.85,82.41,77.41,92.67,96.43,55.21,36.95,35.24,20.35,25.99,15.58,13.18,55.73,25.12,81.47,36.9,40.43,22.24,54.99
ANSURI_fem_1338,56.56,157.94,36.11,86.71,70.98,92.17,100.04,56.73,36.97,34.85,20.61,24.14,14.34,14.07,53.36,24.35,76.37,36.65,38.47,23.92,54.76
ANSURI_fem_1339,50.59,162.04,33.99,76.36,67.24,90.63,92.32,52.51,33.84,33.02,20.98,23.58,15.66,13.32,51.85,23.39,75.25,39.22,37.27,19.39,54.17
ANSURI_fem_1340,58.85,165.79,36.45,83.45,71.71,92.58,103.78,55.61,35.57,34.37,20.53,26.24,15.63,14.74,59.42,26.86,83.27,38.43,41.72,22.58,52.94
ANSURI_fem_1341,59.68,167.04,34.11,87.44,73.07,95.74,98.7,56.43,36.74,34.94,20.72,23.45,15.42,14.93,55.0,24.47,82.06,40.14,40.34,22.43,54.38
ANSURI_fem_1342,59.08,159.64,34.51,86.5,74.65,98.61,98.96,58.59,36.31,32.95,19.36,23.95,15.18,14.18,53.33,23.78,74.98,39.32,37.28,23.44,53.54
ANSURI_fem_1343,62.94,163.09,34.85,90.95,77.62,95.56,101.17,59.08,38.91,37.21,21.9,25.45,15.03,13.9,53.09,23.62,78.88,37.79,41.16,23.47,55.04
ANSURI_fem_1344,69.82,164.32,38.24,100.95,83.06,99.17,108.73,60.17,37.07,36.47,20.81,26.64,15.25,14.7,59.19,26.5,80.48,37.33,41.66,28.26,54.96
ANSURI_fem_1345,66.35,165.49,36.81,89.21,77.03,102.42,103.17,60.59,38.81,35.41,20.99,25.71,15.64,15.09,53.21,23.33,78.77,39.11,39.76,23.35,56.27
ANSURI_fem_1346,55.38,161.64,35.12,86.98,70.58,92.83,99.42,53.91,34.62,32.22,19.3,24.95,15.16,13.91,51.45,22.35,76.66,40.18,38.49,22.79,54.43
ANSURI_fem_1347,69.81,167.29,37.21,96.22,84.71,101.99,109.8,60.05,37.16,35.06,20.45,25.93,14.84,14.37,58.84,26.61,83.95,37.32,41.88,25.63,53.63
ANSURI_fem_1348,71.3,160.73,36.92,98.84,95.76,103.27,104.69,60.33,39.03,36.61,20.84,25.79,14.68,14.75,51.75,22.82,75.19,41.25,37.89,28.1,54.37
